TicketPrice,ReturnTrip,TripType,Age,Gender,TravelTime,Region
92.94,No,Full,21,Male,AM,Europe
98.19,Yes,Full,69,Male,AM,International
23.78,No,Full,55,Male,AM,International
118.17,No,Full,57,Female,PM,Europe
31.2,Yes,Half,45,Male,AM,Europe
72.78,No,Full,45,Male,AM,Europe
72.58,No,Full,53,Male,PM,Europe
116.25,Yes,Half,61,Male,AM,Europe
80.63,Yes,Full,33,Other,PM,Europe
72.26,No,Full,70,Male,PM,Europe
64.66,No,Full,77,Male,PM,Europe
92.94,No,Full,49,Female,PM,Europe
17.2,No,Full,60,Male,PM,International
5.24,No,Half,53,Male,AM,International
114.54,Yes,Half,79,Other,AM,Europe
62.35,Yes,Full,77,Male,AM,Europe
42.76,No,Full,76,Male,PM,International
47.33,No,Full,71,Male,PM,Europe
97.44,No,Half,66,Female,AM,International
48.97,No,Full,56,Other,PM,Europe
93.57,Yes,Full,77,Male,PM,Europe
55.65,No,Full,41,Female,PM,Europe
102.07,No,Half,66,Female,PM,Europe
13.76,No,Half,79,Female,PM,Europe
60.33,Yes,Half,80,Female,PM,Europe
58.69,Yes,Half,23,Female,AM,Europe
35.4,Yes,Full,20,Male,AM,International
113.52,No,Half,67,Female,PM,Europe
109.08,No,Half,34,Male,AM,Europe
56.01,Yes,Full,39,Male,PM,International
16.17,No,Full,74,Male,AM,Europe
28.78,No,Full,29,Female,PM,Europe
36.22,No,Full,74,Male,AM,Europe
60.69,No,Full,41,Male,PM,Europe
43.91,No,Full,74,Female,AM,International
94.03,No,Full,25,Female,PM,Europe
59.74,No,Half,37,Female,PM,Europe
105.09,No,Half,67,Male,AM,Europe
119.51,Yes,Half,26,Female,PM,Europe
30.28,Yes,Full,26,Male,PM,Europe
75.34,Yes,Half,32,Male,PM,Europe
102.46,Yes,Full,26,Female,PM,Europe
113.7,Yes,Full,72,Male,AM,International
38.36,No,Half,48,Male,AM,International
88.61,Yes,Half,56,Male,PM,Europe
6.73,Yes,Full,64,Other,AM,International
106.1,No,Half,35,Female,AM,International
12.35,Yes,Full,22,Male,PM,Europe
89.34,No,Full,70,Female,AM,Europe
119.38,No,Full,37,Female,PM,International
62.64,No,Full,39,Female,PM,International
29.07,No,Full,65,Female,AM,Europe
73.38,No,Full,50,Female,AM,Europe
76.78,Yes,Full,52,Male,AM,Europe
81.83,No,Full,48,Male,PM,International
24.85,No,Full,29,Male,PM,Europe
108.35,Yes,Half,63,Female,AM,Europe
76.41,Yes,Half,61,Female,PM,Europe
10.01,No,Full,31,Male,AM,Europe
83.66,Yes,Half,29,Male,AM,International
27.55,Yes,Half,53,Female,AM,International
8.14,Yes,Full,30,Male,PM,Europe
68.36,Yes,Half,46,Male,PM,International
98.53,Yes,Full,74,Female,PM,Europe
103.89,No,Half,78,Female,AM,Europe
16.9,No,Full,43,Female,PM,International
81.25,No,Full,79,Male,AM,Europe
86.66,Yes,Full,74,Male,PM,Europe
38.87,No,Full,74,Female,PM,Europe
116.71,No,Half,48,Male,AM,International
37.05,No,Full,80,Female,AM,International
13.05,No,Full,26,Male,AM,International
64.72,Yes,Half,70,Female,AM,Europe
84.85,No,Full,49,Female,PM,Europe
33.14,No,Full,70,Female,AM,Europe
43.94,No,Full,43,Female,AM,Europe
69.82,No,Full,46,Female,AM,Europe
106.97,Yes,Full,33,Other,PM,Europe
90.94,No,Full,22,Other,PM,Europe
29.1,No,Full,41,Male,AM,International
33.95,No,Full,62,Male,PM,Europe
65.25,Yes,Half,19,Male,AM,Europe
93.43,Yes,Full,27,Female,PM,Europe
76.16,No,Half,21,Male,AM,Europe
62.65,Yes,Half,63,Female,PM,Europe
73.67,No,Half,28,Female,PM,Europe
91.95,No,Full,19,Female,PM,Europe
66.76,No,Full,68,Male,PM,Europe
108.24,No,Full,42,Female,AM,International
113.91,Yes,Half,22,Male,AM,International
110.27,No,Full,69,Female,AM,Europe
91.77,Yes,Half,35,Female,PM,Europe
33.33,No,Half,79,Male,AM,International
49.31,No,Half,56,Female,PM,Europe
37.2,No,Full,79,Other,AM,International
80.63,No,Half,47,Female,AM,Europe
42.29,No,Half,64,Male,AM,Europe
91.76,No,Full,24,Female,PM,Europe
18.05,Yes,Full,20,Female,PM,Europe
94.17,Yes,Half,47,Male,PM,International
72.38,No,Full,59,Female,AM,Europe
101.07,Yes,Half,68,Female,AM,Europe
54.55,No,Half,73,Female,AM,Europe
76.87,Yes,Full,71,Male,PM,Europe
68.76,No,Full,44,Female,PM,International
117.2,No,Full,43,Female,PM,Europe
91.88,Yes,Full,67,Female,AM,International
67.65,Yes,Full,61,Male,AM,International
25.01,Yes,Half,74,Male,PM,Europe
108.97,Yes,Half,63,Male,AM,International
28.67,Yes,Half,45,Female,AM,Europe
79.75,Yes,Full,68,Male,AM,International
112.69,Yes,Full,24,Male,AM,Europe
30.71,No,Full,42,Male,AM,International
30.98,Yes,Half,64,Male,PM,International
102.96,No,Half,18,Male,PM,International
100.18,Yes,Half,45,Other,PM,International
45.45,No,Full,55,Female,PM,Europe
35.49,Yes,Full,25,Male,PM,Europe
19.65,No,Full,33,Female,AM,International
118.61,No,Half,23,Male,PM,International
101.06,No,Full,65,Female,AM,International
108.43,Yes,Half,47,Male,AM,International
64.07,Yes,Half,70,Female,AM,Europe
18.15,No,Half,44,Female,PM,Europe
11.05,No,Full,25,Female,PM,Europe
43.02,Yes,Half,48,Female,PM,Europe
110.84,No,Half,77,Male,AM,Europe
113.97,No,Full,65,Female,AM,Europe
101.73,No,Full,56,Female,AM,Europe
23.25,No,Full,56,Male,PM,Europe
53.29,No,Full,73,Female,PM,Europe
33.32,No,Half,43,Female,PM,International
28.62,Yes,Full,24,Female,AM,International
83.75,Yes,Full,52,Female,AM,Europe
60.9,No,Half,47,Male,PM,Europe
42.36,No,Half,41,Female,PM,Europe
16.52,No,Full,49,Male,PM,Europe
67.65,No,Full,20,Male,PM,Europe
44.91,Yes,Half,59,Female,AM,International
49.98,Yes,Full,42,Female,PM,Europe
40.71,Yes,Full,69,Female,AM,Europe
49.53,Yes,Full,36,Female,PM,International
68.92,No,Half,63,Male,AM,Europe
6.63,No,Full,28,Male,AM,Europe
102.48,Yes,Full,67,Male,AM,Europe
111.02,Yes,Full,67,Male,PM,International
68.31,Yes,Full,59,Female,PM,Europe
35.82,Yes,Full,69,Male,AM,International
118.88,No,Full,66,Female,AM,Europe
49.07,No,Half,45,Male,PM,International
84.77,No,Half,33,Male,PM,Europe
84.34,No,Full,78,Male,PM,Europe
54.95,No,Full,45,Female,AM,International
27.9,Yes,Full,64,Female,AM,Europe
116.16,Yes,Half,50,Male,PM,International
12.32,Yes,Full,53,Female,PM,Europe
60.79,Yes,Full,38,Male,AM,Europe
30.38,Yes,Full,54,Female,AM,Europe
38.81,No,Full,70,Male,PM,International
100.28,Yes,Full,23,Male,PM,Europe
47.24,Yes,Full,37,Female,AM,Europe
14.59,No,Full,22,Female,PM,Europe
27.58,Yes,Full,73,Female,AM,Europe
103.94,No,Half,78,Female,PM,International
117.36,No,Full,20,Male,PM,Europe
35.82,No,Half,19,Female,AM,Europe
82.67,No,Full,43,Female,PM,International
14.34,No,Full,34,Female,PM,International
88.2,No,Full,18,Male,PM,Europe
52.89,Yes,Full,70,Female,PM,Europe
110.59,No,Full,67,Female,AM,Europe
40.83,No,Full,39,Male,AM,Europe
113.27,No,Full,79,Female,PM,International
62.87,No,Full,19,Female,AM,Europe
45.12,Yes,Full,64,Other,PM,International
79.41,No,Full,72,Female,PM,Europe
33.72,No,Full,44,Male,AM,Europe
31.42,No,Half,44,Male,PM,Europe
27.58,Yes,Half,70,Male,PM,Europe
115.39,No,Full,39,Female,AM,International
61.69,No,Half,75,Female,PM,Europe
91.44,No,Half,27,Female,AM,Europe
59.51,Yes,Half,44,Female,AM,Europe
72.57,Yes,Half,65,Female,PM,Europe
72.18,Yes,Full,65,Male,AM,Europe
117.69,No,Full,65,Female,PM,International
81.87,No,Full,49,Male,AM,International
32.57,No,Half,76,Male,AM,Europe
6.75,Yes,Half,61,Male,AM,Europe
30.15,No,Half,18,Male,AM,Europe
57.38,No,Half,39,Female,AM,Europe
50.24,No,Full,32,Female,PM,Europe
98.42,Yes,Full,69,Female,PM,Europe
95.34,Yes,Full,64,Male,PM,Europe
15.25,No,Full,42,Male,AM,International
114.48,No,Full,53,Other,AM,Europe
65.66,No,Half,45,Female,AM,Europe
73.59,No,Full,67,Male,AM,International
51.58,No,Full,54,Female,PM,Europe
79.69,No,Half,54,Female,PM,International
105.2,No,Full,60,Female,PM,International
82.5,Yes,Full,35,Female,PM,Europe
116.56,Yes,Full,29,Male,PM,Europe
85.63,No,Full,65,Female,PM,Europe
99.5,No,Half,21,Female,AM,Europe
10.18,Yes,Full,21,Male,PM,International
82.36,Yes,Full,38,Female,PM,Europe
80.3,No,Half,60,Male,AM,Europe
16.7,No,Half,70,Male,AM,International
101.87,Yes,Half,78,Female,PM,International
75.63,No,Full,61,Male,AM,Europe
16.31,Yes,Full,52,Female,PM,Europe
73.36,Yes,Full,41,Female,PM,Europe
60.02,No,Half,57,Male,AM,International
31.83,No,Full,76,Male,PM,International
7.27,No,Half,60,Female,PM,Europe
47.04,Yes,Half,71,Male,PM,Europe
76.28,No,Full,46,Female,PM,International
42.87,No,Full,38,Male,AM,International
40.33,Yes,Half,40,Female,PM,International
91.38,No,Full,57,Male,PM,Europe
92.24,Yes,Full,21,Male,PM,Europe
87.66,No,Full,54,Other,PM,International
16.64,No,Half,76,Female,AM,Europe
64.36,No,Full,74,Female,AM,International
69.15,Yes,Half,27,Female,AM,Europe
90.65,No,Full,44,Female,AM,Europe
108.87,No,Half,62,Male,AM,Europe
47.44,Yes,Half,54,Female,PM,Europe
54.3,No,Full,19,Female,PM,International
89.27,Yes,Full,19,Female,PM,International
81.2,No,Full,71,Female,AM,Europe
69.16,No,Full,48,Male,PM,Europe
45.27,No,Half,79,Male,PM,Europe
27.47,No,Half,75,Male,AM,Europe
26.14,No,Full,79,Male,PM,International
14.38,No,Full,63,Male,AM,International
14.34,Yes,Full,33,Male,AM,International
102.27,Yes,Half,39,Male,PM,Europe
49.12,Yes,Full,24,Female,AM,Europe
11.99,Yes,Half,75,Other,PM,Europe
108.09,Yes,Full,19,Female,AM,Europe
30.68,No,Full,49,Female,PM,International
35.83,Yes,Half,26,Male,AM,International
27.37,No,Full,53,Female,PM,Europe
116.26,No,Full,74,Male,PM,Europe
17.94,No,Full,39,Female,PM,Europe
88.05,No,Full,23,Female,AM,International
112.19,No,Full,59,Female,PM,Europe
81.82,No,Full,34,Female,AM,International
103.75,No,Full,62,Male,PM,Europe
32.88,No,Full,33,Male,PM,Europe
82.5,Yes,Full,76,Female,AM,Europe
85.6,Yes,Full,47,Male,AM,International
57.71,No,Full,38,Male,PM,International
105.11,Yes,Full,36,Male,AM,International
84.85,No,Half,70,Male,AM,International
107.91,No,Full,37,Male,AM,Europe
91.62,Yes,Full,74,Male,PM,Europe
64.83,Yes,Full,26,Other,AM,International
62.35,No,Full,79,Female,PM,Europe
57.18,No,Half,41,Other,AM,Europe
7.49,No,Full,74,Male,PM,Europe
66.54,No,Half,38,Male,PM,International
53.64,No,Full,48,Male,PM,International
23.12,Yes,Full,64,Male,PM,International
18.69,Yes,Full,21,Other,AM,Europe
56.68,Yes,Full,77,Other,AM,Europe
9.59,No,Full,68,Female,PM,Europe
118.46,No,Full,40,Male,PM,Europe
48.48,No,Full,62,Female,AM,Europe
48.94,No,Half,58,Male,AM,Europe
10.88,Yes,Half,57,Male,PM,Europe
54.07,No,Full,71,Male,AM,Europe
6.81,Yes,Half,51,Female,PM,Europe
8.46,No,Full,80,Female,AM,Europe
44.0,No,Full,60,Male,AM,International
99.41,No,Half,71,Male,PM,Europe
57.76,Yes,Half,57,Female,PM,Europe
6.71,Yes,Half,57,Female,PM,International
23.77,No,Full,73,Male,AM,Europe
90.09,No,Half,30,Male,PM,Europe
89.9,No,Full,66,Female,PM,Europe
91.77,No,Full,39,Female,PM,International
45.44,No,Half,53,Female,AM,International
45.51,Yes,Full,38,Female,AM,Europe
97.24,Yes,Full,31,Male,AM,Europe
50.79,No,Half,22,Female,PM,International
88.63,No,Full,27,Female,AM,Europe
71.83,No,Full,39,Female,PM,Europe
46.9,No,Full,79,Male,AM,Europe
14.2,Yes,Half,67,Female,PM,International
18.35,No,Full,30,Male,PM,Europe
107.3,No,Full,26,Male,PM,Europe
57.02,No,Half,57,Female,PM,Europe
119.31,Yes,Full,72,Male,PM,Europe
46.85,No,Half,40,Female,AM,Europe
33.74,No,Half,72,Male,AM,International
45.31,No,Full,22,Male,AM,Europe
44.45,Yes,Half,50,Female,PM,Europe
78.3,No,Full,48,Female,AM,International
6.46,No,Full,23,Female,AM,Europe
92.78,Yes,Half,60,Male,PM,Europe
52.89,No,Full,41,Male,AM,Europe
54.71,Yes,Half,31,Male,PM,Europe
60.33,Yes,Full,77,Female,PM,International
56.66,No,Full,36,Other,AM,Europe
62.21,Yes,Full,48,Male,PM,International
44.78,Yes,Full,66,Female,AM,Europe
57.13,Yes,Half,25,Female,AM,International
51.53,Yes,Half,31,Female,AM,Europe
64.6,No,Full,45,Female,AM,Europe
76.68,No,Full,40,Male,AM,International
32.72,No,Half,32,Female,PM,International
63.47,Yes,Full,45,Male,AM,Europe
73.38,No,Full,52,Male,PM,International
6.95,Yes,Full,47,Male,PM,Europe
64.86,No,Full,68,Female,PM,International
32.52,No,Full,60,Male,AM,Europe
51.52,No,Full,53,Male,PM,Europe
100.05,Yes,Half,19,Female,PM,International
42.52,Yes,Full,45,Female,PM,International
60.57,Yes,Full,37,Female,AM,International
7.85,No,Full,75,Male,PM,Europe
40.51,Yes,Full,66,Male,AM,Europe
78.57,Yes,Half,63,Male,AM,Europe
41.24,No,Full,74,Male,PM,Europe
28.67,No,Full,75,Male,PM,Europe
38.43,Yes,Full,20,Male,AM,Europe
114.75,Yes,Full,19,Male,PM,Europe
14.98,Yes,Full,19,Female,AM,International
58.29,No,Half,33,Female,PM,International
11.71,No,Full,36,Female,AM,Europe
66.95,No,Full,78,Female,AM,Europe
21.79,Yes,Full,22,Male,PM,Europe
77.92,No,Full,53,Male,AM,Europe
35.41,No,Half,66,Male,AM,Europe
84.46,Yes,Full,37,Male,PM,International
44.92,Yes,Half,48,Other,PM,Europe
5.48,No,Full,76,Female,AM,Europe
38.91,No,Full,53,Male,PM,Europe
14.42,No,Full,59,Male,PM,Europe
61.93,Yes,Half,60,Male,PM,Europe
38.22,No,Full,37,Female,PM,International
78.6,Yes,Full,20,Female,AM,International
62.49,Yes,Full,61,Male,AM,Europe
9.15,No,Half,41,Female,PM,Europe
41.64,Yes,Half,33,Male,AM,Europe
61.24,No,Half,53,Male,PM,International
70.8,No,Half,58,Female,PM,Europe
17.06,Yes,Full,37,Male,AM,Europe
79.75,Yes,Full,34,Male,PM,Europe
44.53,Yes,Full,71,Female,AM,International
26.04,Yes,Half,49,Male,AM,International
97.61,No,Full,42,Male,AM,Europe
12.89,Yes,Half,23,Female,PM,International
111.92,No,Half,73,Female,PM,Europe
86.22,Yes,Full,53,Female,PM,Europe
59.69,Yes,Full,29,Male,AM,International
6.28,No,Full,54,Female,AM,Europe
49.86,No,Full,59,Male,AM,International
79.27,No,Half,26,Female,AM,International
103.78,No,Full,22,Male,PM,Europe
76.04,No,Half,66,Male,PM,Europe
50.74,Yes,Half,54,Male,PM,Europe
56.45,No,Half,32,Male,AM,Europe
105.43,No,Full,69,Female,PM,Europe
45.41,No,Full,76,Female,PM,International
12.49,No,Full,71,Female,AM,International
55.91,No,Full,50,Female,PM,Europe
119.82,Yes,Full,69,Female,AM,Europe
48.67,Yes,Full,71,Male,AM,International
27.2,No,Full,58,Male,AM,Europe
10.19,Yes,Full,77,Male,AM,Europe
24.66,No,Half,58,Female,AM,Europe
42.27,No,Full,65,Female,PM,International
71.04,No,Full,52,Female,AM,Europe
81.54,No,Full,44,Male,AM,Europe
9.92,No,Full,39,Male,PM,Europe
112.66,No,Full,57,Male,PM,Europe
32.1,No,Full,79,Male,AM,International
22.14,No,Full,50,Male,AM,International
66.05,Yes,Full,18,Female,PM,Europe
82.92,Yes,Full,33,Male,AM,International
40.33,Yes,Full,23,Male,PM,Europe
81.99,No,Half,56,Male,AM,Europe
38.84,Yes,Full,67,Female,PM,International
108.75,Yes,Full,75,Male,AM,International
106.28,No,Full,41,Male,AM,International
13.19,Yes,Full,52,Female,PM,Europe
22.3,No,Full,73,Female,PM,Europe
85.28,No,Full,23,Female,AM,Europe
5.01,No,Full,59,Female,PM,Europe
99.51,Yes,Half,48,Female,PM,Europe
45.97,No,Full,60,Female,PM,Europe
90.63,Yes,Full,79,Other,PM,Europe
10.09,No,Full,47,Male,PM,Europe
29.07,Yes,Full,37,Male,AM,Europe
13.14,No,Full,79,Male,PM,International
25.68,No,Half,35,Female,PM,International
49.21,No,Full,18,Female,PM,Europe
61.53,No,Full,33,Female,AM,International
110.35,Yes,Half,24,Female,PM,Europe
77.13,No,Half,52,Male,PM,International
86.25,No,Full,76,Female,AM,Europe
14.44,No,Full,55,Female,AM,Europe
37.98,No,Full,51,Male,AM,Europe
119.05,Yes,Full,23,Female,PM,International
69.45,Yes,Half,53,Male,AM,Europe
95.6,No,Full,58,Male,AM,Europe
8.74,Yes,Full,29,Female,PM,International
14.67,Yes,Full,44,Male,AM,Europe
17.56,Yes,Full,34,Male,AM,Europe
6.76,Yes,Full,40,Female,AM,Europe
111.03,No,Full,79,Female,AM,Europe
34.17,No,Full,39,Male,AM,International
119.61,No,Half,38,Male,AM,Europe
89.88,No,Full,51,Female,PM,Europe
33.82,Yes,Half,37,Female,PM,Europe
119.06,No,Full,56,Male,PM,Europe
104.88,No,Half,77,Male,AM,Europe
23.97,No,Half,75,Female,PM,Europe
26.31,No,Full,66,Female,PM,Europe
83.22,No,Full,68,Female,PM,Europe
14.0,Yes,Full,76,Male,PM,Europe
72.22,No,Full,57,Female,PM,Europe
12.66,No,Full,46,Male,AM,Europe
30.45,Yes,Full,24,Male,PM,International
114.07,No,Full,52,Other,PM,Europe
62.34,No,Full,80,Male,PM,Europe
70.98,No,Full,35,Female,PM,Europe
36.01,No,Full,23,Female,PM,International
55.61,No,Full,35,Female,PM,International
20.3,No,Full,28,Female,PM,International
64.41,No,Full,63,Other,PM,International
11.2,Yes,Full,47,Female,AM,Europe
10.55,Yes,Full,38,Female,AM,Europe
83.16,Yes,Full,31,Female,AM,Europe
11.32,No,Full,72,Female,PM,Europe
64.95,No,Full,27,Male,PM,Europe
35.59,Yes,Half,52,Other,PM,Europe
26.58,Yes,Full,20,Male,AM,International
70.93,No,Half,53,Female,AM,Europe
39.09,No,Half,27,Female,PM,Europe
57.48,No,Full,78,Male,AM,International
20.98,No,Half,39,Female,PM,International
19.55,No,Full,30,Female,AM,Europe
17.25,No,Full,25,Female,AM,Europe
13.23,Yes,Full,48,Male,AM,International
68.68,Yes,Half,75,Female,AM,International
91.94,No,Half,41,Male,AM,Europe
96.12,Yes,Full,38,Female,PM,Europe
115.15,Yes,Full,56,Other,PM,Europe
24.37,No,Full,26,Female,PM,International
20.6,No,Full,65,Female,AM,International
59.04,Yes,Full,22,Female,PM,Europe
104.02,No,Half,34,Male,AM,Europe
93.21,No,Full,69,Male,AM,Europe
69.19,No,Half,78,Other,AM,International
23.03,Yes,Half,69,Male,AM,Europe
50.0,Yes,Half,41,Female,PM,International
87.72,No,Full,25,Female,AM,Europe
47.94,No,Full,59,Female,PM,Europe
9.5,Yes,Full,74,Female,PM,Europe
72.15,Yes,Full,21,Female,AM,International
87.82,Yes,Full,29,Female,AM,International
87.2,No,Half,55,Female,AM,Europe
23.96,No,Full,59,Female,PM,International
43.64,Yes,Half,67,Female,PM,Europe
52.05,No,Full,50,Female,AM,International
53.36,Yes,Half,75,Male,AM,International
18.13,No,Full,54,Female,AM,Europe
49.34,Yes,Half,75,Female,AM,Europe
63.26,Yes,Half,56,Female,AM,Europe
86.71,No,Full,43,Male,PM,Europe
70.49,No,Full,27,Female,PM,Europe
51.57,Yes,Full,50,Male,AM,Europe
111.67,No,Full,63,Male,AM,Europe
73.78,No,Full,52,Female,AM,Europe
117.1,No,Half,31,Female,PM,International
104.75,Yes,Full,76,Male,AM,Europe
82.47,No,Full,30,Female,PM,Europe
108.42,No,Half,71,Male,AM,Europe
118.99,No,Half,38,Male,PM,Europe
30.4,Yes,Half,80,Male,AM,Europe
84.47,Yes,Full,22,Male,PM,International
110.66,Yes,Full,45,Female,PM,International
7.0,No,Half,53,Male,PM,Europe
96.94,Yes,Full,19,Male,PM,International
15.28,No,Half,75,Male,PM,Europe
110.4,No,Full,53,Female,AM,Europe
75.38,No,Full,49,Female,AM,Europe
23.64,Yes,Full,66,Male,PM,Europe
9.53,Yes,Full,74,Male,PM,Europe
100.2,No,Half,19,Female,AM,Europe
21.04,No,Full,22,Male,PM,Europe
113.05,No,Full,79,Female,AM,Europe
15.45,No,Full,79,Male,AM,International
101.37,No,Full,47,Male,AM,Europe
53.71,No,Full,27,Female,PM,Europe
105.36,Yes,Half,44,Male,AM,Europe
93.39,Yes,Half,58,Other,PM,Europe
103.08,No,Full,45,Female,PM,Europe
59.08,No,Full,44,Female,PM,Europe
87.08,No,Full,75,Male,AM,Europe
41.65,No,Full,21,Female,PM,Europe
10.42,No,Half,50,Male,PM,Europe
31.73,Yes,Full,63,Female,PM,International
5.16,Yes,Half,50,Female,AM,Europe
46.75,No,Full,70,Male,AM,International
61.79,No,Half,18,Male,AM,Europe
7.23,No,Full,78,Female,PM,International
5.89,No,Full,49,Male,AM,Europe
83.94,No,Full,78,Female,PM,Europe
16.55,No,Full,27,Other,AM,Europe
13.49,No,Half,20,Female,AM,Europe
61.99,No,Full,66,Male,PM,Europe
87.59,Yes,Half,63,Female,PM,International
117.37,Yes,Half,42,Female,AM,Europe
38.97,Yes,Full,54,Male,AM,Europe
18.51,No,Full,77,Male,PM,International
12.88,No,Full,37,Male,PM,Europe
28.86,Yes,Full,51,Male,AM,Europe
16.51,Yes,Half,64,Female,PM,Europe
5.39,No,Full,23,Male,AM,Europe
37.78,No,Full,42,Female,PM,Europe
23.88,No,Full,46,Female,PM,Europe
7.1,No,Half,44,Male,PM,International
45.78,No,Full,63,Male,PM,Europe
99.98,No,Full,72,Female,AM,International
39.92,Yes,Full,58,Male,PM,International
86.66,No,Full,27,Female,AM,Europe
88.8,Yes,Full,47,Other,PM,International
7.94,Yes,Full,26,Female,AM,International
115.61,Yes,Half,53,Male,AM,Europe
20.99,No,Full,32,Other,AM,International
87.51,No,Half,77,Male,PM,International
48.64,No,Full,49,Male,AM,Europe
104.85,Yes,Half,25,Female,PM,Europe
119.42,Yes,Full,35,Male,AM,Europe
27.23,Yes,Full,56,Male,AM,Europe
99.24,No,Full,34,Other,AM,Europe
63.13,No,Full,38,Female,AM,Europe
116.02,No,Full,25,Female,AM,Europe
80.68,Yes,Full,56,Female,PM,International
73.22,No,Full,56,Female,AM,Europe
31.4,No,Full,43,Female,PM,Europe
87.65,Yes,Full,27,Male,AM,Europe
38.14,Yes,Half,54,Male,PM,Europe
102.26,No,Half,41,Female,AM,International
117.39,No,Half,19,Female,PM,Europe
5.9,No,Full,22,Male,PM,Europe
114.78,No,Full,44,Female,PM,Europe
46.22,No,Full,40,Male,AM,International
61.16,Yes,Full,33,Male,PM,International
111.27,No,Full,58,Female,PM,International
94.24,No,Half,20,Female,AM,International
32.97,No,Half,67,Male,AM,Europe
16.14,Yes,Full,68,Male,AM,Europe
101.74,No,Full,22,Female,PM,International
90.91,No,Full,54,Female,PM,Europe
103.71,No,Full,49,Male,PM,International
49.16,Yes,Full,63,Female,AM,Europe
61.59,No,Full,34,Other,PM,Europe
58.48,Yes,Full,19,Male,PM,Europe
41.19,No,Full,77,Female,PM,Europe
43.6,No,Full,73,Male,AM,Europe
87.64,No,Half,71,Male,PM,Europe
91.6,No,Half,65,Male,PM,International
104.34,No,Half,31,Male,AM,International
102.16,No,Full,71,Male,PM,International
91.7,No,Half,23,Female,AM,International
43.27,Yes,Full,28,Female,AM,Europe
86.66,No,Full,27,Male,PM,Europe
116.85,No,Full,23,Male,AM,International
110.37,No,Full,55,Female,PM,Europe
116.72,No,Full,19,Female,PM,International
9.16,No,Full,74,Male,PM,Europe
75.33,Yes,Full,75,Male,PM,International
29.76,No,Full,41,Male,PM,Europe
33.35,No,Full,59,Female,AM,Europe
102.07,No,Full,45,Male,AM,International
91.27,No,Full,33,Female,AM,Europe
42.81,Yes,Full,31,Female,AM,Europe
64.79,Yes,Half,78,Male,AM,Europe
26.66,Yes,Full,65,Male,PM,Europe
5.44,Yes,Full,75,Female,PM,Europe
108.5,No,Full,52,Other,AM,Europe
86.61,No,Full,55,Female,AM,Europe
65.81,Yes,Full,73,Female,PM,Europe
11.22,No,Half,64,Male,AM,Europe
53.4,Yes,Half,68,Female,PM,International
48.7,No,Full,76,Female,AM,International
24.73,Yes,Half,34,Female,PM,Europe
22.96,No,Half,44,Male,AM,Europe
24.92,Yes,Half,28,Female,PM,Europe
73.64,No,Full,30,Female,PM,International
19.34,No,Full,63,Female,PM,Europe
32.43,No,Full,78,Female,PM,Europe
113.82,Yes,Full,71,Male,AM,Europe
30.24,Yes,Half,26,Male,AM,Europe
92.84,No,Full,70,Female,PM,International
73.77,No,Full,74,Male,AM,Europe
